entity_key,region,environment,resource,month_date,demand,supply,utilization_pct,utilization,growth_factor,is_crossover_month,is_crossover,is_projection,data_origin
APC-Dedicated,APC,Dedicated,HDD,2026-05-01,29.2739,36.5203,80.16,0.8016,,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-06-01,29.5619,36.5203,80.95,0.8095,0.009836,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-07-01,29.8498,36.5203,81.73,0.8173,0.009741,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-08-01,30.1425,36.5203,82.54,0.8254,0.009805,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-09-01,30.4305,36.5203,83.32,0.8332,0.009553,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-10-01,30.7184,36.5203,84.11,0.8411,0.009462,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-11-01,31.0063,36.5203,84.9,0.849,0.009374,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2026-12-01,31.2943,36.5203,85.69,0.8569,0.009287,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-01-01,31.587,36.5203,86.49,0.8649,0.009352,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-02-01,31.8655,36.5203,87.25,0.8725,0.008817,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-03-01,32.144,36.5203,88.02,0.8802,0.00874,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-04-01,32.4319,36.5203,88.81,0.8881,0.008958,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-05-01,32.7199,36.5203,89.59,0.8959,0.008879,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-06-01,33.0078,36.5203,90.38,0.9038,0.0088,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-07-01,33.2958,36.5203,91.17,0.9117,0.008724,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-08-01,33.5884,36.5203,91.97,0.9197,0.00879,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-09-01,33.8764,36.5203,92.76,0.9276,0.008573,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-10-01,34.1643,36.5203,93.55,0.9355,0.0085,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-11-01,34.4523,36.5203,94.34,0.9434,0.008428,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2027-12-01,34.7402,36.5203,95.13,0.9513,0.008358,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-01-01,35.0329,36.5203,95.93,0.9593,0.008424,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-02-01,35.3161,36.5203,96.7,0.967,0.008085,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-03-01,35.5994,36.5203,97.48,0.9748,0.00802,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-04-01,35.8873,36.5203,98.27,0.9827,0.008089,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-05-01,36.1752,36.5203,99.06,0.9906,0.008024,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-06-01,36.4632,36.5203,99.84,0.9984,0.00796,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-07-01,36.7511,36.5203,100.63,1.0063,0.007897,TRUE,TRUE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-08-01,37.0438,36.5203,101.43,1.0143,0.007964,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-09-01,37.3318,36.5203,102.22,1.0222,0.007773,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-10-01,37.6197,36.5203,103.01,1.0301,0.007713,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-11-01,37.9077,36.5203,103.8,1.038,0.007654,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2028-12-01,38.1956,36.5203,104.59,1.0459,0.007596,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-01-01,38.4883,36.5203,105.39,1.0539,0.007662,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-02-01,38.7668,36.5203,106.15,1.0615,0.007236,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-03-01,39.0453,36.5203,106.91,1.0691,0.007184,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-04-01,39.3332,36.5203,107.7,1.077,0.007375,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-05-01,39.6212,36.5203,108.49,1.0849,0.007321,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-06-01,39.9091,36.5203,109.28,1.0928,0.007268,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-07-01,40.1971,36.5203,110.07,1.1007,0.007215,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-08-01,40.4897,36.5203,110.87,1.1087,0.007281,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-09-01,40.7777,36.5203,111.66,1.1166,0.007112,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-10-01,41.0656,36.5203,112.45,1.1245,0.007061,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-11-01,41.3536,36.5203,113.23,1.1323,0.007012,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2029-12-01,41.6415,36.5203,114.02,1.1402,0.006963,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2030-01-01,41.9342,36.5203,114.82,1.1482,0.007028,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2030-02-01,42.2127,36.5203,115.59,1.1559,0.006642,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2030-03-01,42.4912,36.5203,116.35,1.1635,0.006598,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-Dedicated,APC,Dedicated,HDD,2030-04-01,42.6989,36.5203,116.92,1.1692,0.004888,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-05-01,2366.7541,2510.8948,94.26,0.9426,,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-06-01,2373.9899,2510.8948,94.55,0.9455,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-07-01,2381.2481,2510.8948,94.84,0.9484,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-08-01,2388.6478,2510.8948,95.13,0.9513,0.003108,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-09-01,2395.9506,2510.8948,95.42,0.9542,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-10-01,2403.2758,2510.8948,95.71,0.9571,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-11-01,2410.6232,2510.8948,96.01,0.9601,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2026-12-01,2417.9932,2510.8948,96.3,0.963,0.003057,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2027-01-01,2425.5071,2510.8948,96.6,0.966,0.003107,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2027-02-01,2432.6788,2510.8948,96.88,0.9688,0.002957,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
APC-MSIT,APC,MSIT,HDD,2027-03-01,2439.8721,2510.8948,97.17,0.9717,0.002957,FALSE,FALSE,FALSE,demand=forecast_real;supply=simulated_flat
