candidate_id,model_name,model_family,series_key,forecast_origin,horizon,forecast_date,forecast_value,actual_value,error,abs_error,squared_error,mase,rmsse,smape_or_mae_if_available,runtime_seconds,status,failure_reason,guardrail_pass,negative_forecast_count,notes,dashboard_model,reuse_status,frozen_source
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,1,2025-05-03,2490.23416,2427.007518,63.226642,63.226642,3997.608258,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,2,2025-05-04,2449.673319,2427.007518,22.665801,22.665801,513.738529,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,3,2025-05-05,2449.336761,2427.007518,22.329243,22.329243,498.595087,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,4,2025-05-06,2509.836725,2428.877177,80.959548,80.959548,6554.44836,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,5,2025-05-07,2510.151828,2422.13321,88.018618,88.018618,7747.27709,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,6,2025-05-08,2453.285304,2400.190447,53.094857,53.094857,2819.063815,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,7,2025-05-09,2506.365161,2255.473239,250.891922,250.891922,62946.756296,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,8,2025-05-10,2507.3391,2235.911894,271.427206,271.427206,73672.728169,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,9,2025-05-11,2560.534724,2233.157972,327.376752,327.376752,107175.537596,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,10,2025-05-12,2526.517797,2233.157972,293.359825,293.359825,86059.986769,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,11,2025-05-13,2603.291529,2234.570257,368.721272,368.721272,135955.376424,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,12,2025-05-14,2529.76856,2235.965829,293.802731,293.802731,86320.044935,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,13,2025-05-15,2536.002014,2238.141524,297.86049,297.86049,88720.871723,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,14,2025-05-16,2573.025137,2240.079121,332.946016,332.946016,110853.049285,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,15,2025-05-17,2589.919302,2240.643129,349.276173,349.276173,121993.845329,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,16,2025-05-18,2629.922327,2240.828675,389.093652,389.093652,151393.869739,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,17,2025-05-19,2280.222482,2242.609074,37.613408,37.613408,1414.768484,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,18,2025-05-20,2589.977213,2244.563292,345.413921,345.413921,119310.776561,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,19,2025-05-21,2451.743187,2246.551058,205.192129,205.192129,42103.809639,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,20,2025-05-22,2589.470967,2248.251512,341.219455,341.219455,116430.716149,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,APC-Dedicated,2025-05-02,21,2025-05-23,2594.935624,2250.541422,344.394202,344.394202,118607.366515,134.56695,11.127807,0.109116,0.5239,ok,,,0,direct_multi_horizon;log1p,FNAR-V2,EXECUTED_REUSE_FROZEN,outputs/v3_2b_model_candidates/candidate_outputs/full_candidate_outputs.csv
