contract_row_type,route_id,base_metric,display_label,demand_nature,db_type,prepared_scenario,segment,granularity,entity_label,forest,sku,entity_value,source_metric,source_scenario,source_granularity,source_series_key,viewer_visible,forecast_visible,viewer_eligible,forecast_eligible,has_actuals,serving_status,support_status,empty_state,traceability,notes
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcprd02,HDD - Basilisk,Basilisk,Forest,apcprd02,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcprd03,HDD - Basilisk,Basilisk,Forest,apcprd03,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcprd04,HDD - Basilisk,Basilisk,Forest,apcprd04,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,apcprd06,HDD - Basilisk,Basilisk,Forest,apcprd06,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,arep273,HDD - Basilisk,Basilisk,Forest,arep273,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,ausp282,HDD - Basilisk,Basilisk,Forest,ausp282,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
OPERATIONAL_ENTITY,HDD|Organic|Basilisk|Forest,HDD,HDD - Basilisk,Organic,Basilisk,,,Forest,Forest,,,ausp300,HDD - Basilisk,Basilisk,Forest,ausp300,TRUE,TRUE,TRUE,TRUE,TRUE,PREPARED_ACTUALS_AND_FORECASTS,OPERATIONAL_SOURCE_PRECEDENCE,,v6_17_viewer_dropdown_metadata.csv + v6_17_forecast_dropdown_metadata.csv,"V6.17 artifact is operational; the Master Catalog marks the serving view empty, so governed prepared-artifact precedence applies."
